id	ja	zh-TW	en	ko
179010011	"あおいがメインのキャンプで
あそぶミッションのはじめに
つながりがほんのすこしあがる"	"在以葵為主的露營中
玩任務開始時
關係狀態僅微微增加"	"In a camp where Aoi is the main character,
At the start of the Play Mission,
Relationship just a little bit increase"	"아오이가 메인인 캠핑에서
[놀다] 미션 시작 시에
[관계]가 조금 증가"
179011011	"高原のキャンプ場で
りょうりミッションのとちゅうに
ぬくもりがほんのすこしあがる"	"在高原露營地
料理任務途中時
溫暖狀態僅微微增加"	"At a highland campsite,
At the en route of the Cooking Mission,
Warmth just a little bit increase"	"고원 캠핑장에서
[요리] 미션 도중 에
[따뜻함]이 조금 증가"
179012011	"高原のキャンプ場で
りょうりミッションのとちゅうに
ぬくもりがほんのすこしあがる"	"在高原露營地
料理任務途中時
溫暖狀態僅微微增加"	"At a highland campsite,
At the en route of the Cooking Mission,
Warmth just a little bit increase"	"고원 캠핑장에서
[요리] 미션 도중 에
[따뜻함]이 조금 증가"
179013011	"林間のキャンプ場で
りょうりミッションのはじめに
いやしがほんのわずかにあがる"	"在林間露營地
料理任務開始時
治癒狀態僅僅稍微增加"	"At a forest campsite,
At the start of the Cooking Mission,
Healing very little increase"	"임간 캠핑장에서
[요리] 미션 시작 시에
[치유]가 아주 약간 증가"
179014011	"イーストウッドキャンプ場で
くつろぐミッションのはじめに
まんぞくがほんのすこしあがる"	"在伊斯特伍德露營地
放鬆任務開始時
滿足狀態僅微微增加"	"At Eastwood Campground,
At the start of the Relax Mission,
Satisfaction just a little bit increase"	"이스트우드 캠핑장에서
[편히쉬다] 미션 시작 시에
[만족]이 조금 증가"
179015011	"イーストウッドキャンプ場で
くつろぐミッションのはじめに
いごこちがほんのすこしあがる"	"在伊斯特伍德露營地
放鬆任務開始時
舒適狀態僅微微增加"	"At Eastwood Campground,
At the start of the Relax Mission,
Coziness just a little bit increase"	"이스트우드 캠핑장에서
[편히쉬다] 미션 시작 시에
[쾌적함]이 조금 증가"
179016011	"イーストウッドキャンプ場で
くつろぐミッションのはじめに
いごこちがほんのすこしあがる"	"在伊斯特伍德露營地
放鬆任務開始時
舒適狀態僅微微增加"	"At Eastwood Campground,
At the start of the Relax Mission,
Coziness just a little bit increase"	"이스트우드 캠핑장에서
[편히쉬다] 미션 시작 시에
[쾌적함]이 조금 증가"
179017011	"リンがメインのキャンプで
くつろぐミッションのはじめに
つながりがほんのわずかにあがる"	"在以凛為主的露營中
放鬆任務開始時
關係狀態僅僅稍微增加"	"In a camp where Rin is the main character,
At the start of the Relax Mission,
Relationship very little increase"	"린가 메인인 캠핑에서
[편히쉬다] 미션 시작 시에
[관계]가 아주 약간 증가"
179018011	"なでしこがメインのキャンプで
くつろぐミッションのはじめに
つながりがほんのわずかにあがる"	"在以撫子為主的露營中
放鬆任務開始時
關係狀態僅僅稍微增加"	"In a camp where Nadeshiko is the main character,
At the start of the Relax Mission,
Relationship very little increase"	"나데시코가 메인인 캠핑에서
[편히쉬다] 미션 시작 시에
[관계]가 아주 약간 증가"
179019011	"なでしこがメインのキャンプで
あそぶミッションのおわりに
まんぞくがわずかにあがる"	"在以撫子為主的露營中
玩任務結束時
滿足狀態稍稍增加"	"In a camp where Nadeshiko is the main character,
At the end of the Play Mission,
Satisfaction slightly increase"	"나데시코가 메인인 캠핑에서
[놀다] 미션이 끝날때
[만족]이 소량 증가"
179020011	"千明がメインのキャンプで
あそぶミッションのおわりに
まんぞくがわずかにあがる"	"在以千明為主的露營中
玩任務結束時
滿足狀態稍稍增加"	"In a camp where Chiaki is the main character,
At the end of the Play Mission,
Satisfaction slightly increase"	"치아키가 메인인 캠핑에서
[놀다] 미션이 끝날때
[만족]이 소량 증가"
179021011	"リンがメインのキャンプで
あそぶミッションのおわりに
ぬくもりがちょっとあがる"	"在以凛為主的露營中
玩任務結束時
溫暖狀態稍微增加"	"In a camp where Rin is the main character,
At the end of the Play Mission,
Warmth a little bit increase"	"린가 메인인 캠핑에서
[놀다] 미션이 끝날때
[따뜻함]이 약간 증가"
179022011	"リンがメインのキャンプで
あそぶミッションのはじめに
つながりがほんのすこしあがる"	"在以凛為主的露營中
玩任務開始時
關係狀態僅微微增加"	"In a camp where Rin is the main character,
At the start of the Play Mission,
Relationship just a little bit increase"	"린가 메인인 캠핑에서
[놀다] 미션 시작 시에
[관계]가 조금 증가"
179023011	"本栖湖キャンプ場で
あそぶミッションのはじめに
つながりがほんのすこしあがる"	"在本栖湖露營地
玩任務開始時
關係狀態僅微微增加"	"At Lake Motosu Campground,
At the start of the Play Mission,
Relationship just a little bit increase"	"모토스호 캠핑장에서
[놀다] 미션 시작 시에
[관계]가 조금 증가"
179024011	"水辺のキャンプ場で
あそぶミッションのはじめに
いやしがほんのすこしあがる"	"在水邊露營地
玩任務開始時
治癒狀態僅微微增加"	"At a waterfront campsite,
At the start of the Play Mission,
Healing just a little bit increase"	"물가 캠핑장에서
[놀다] 미션 시작 시에
[치유]가 조금 증가"
179025011	"水辺のキャンプ場で
あそぶミッションのはじめに
いやしがほんのすこしあがる"	"在水邊露營地
玩任務開始時
治癒狀態僅微微增加"	"At a waterfront campsite,
At the start of the Play Mission,
Healing just a little bit increase"	"물가 캠핑장에서
[놀다] 미션 시작 시에
[치유]가 조금 증가"
179026011	"リンがメインのキャンプで
あそぶミッションのはじめに
つながりがちょっとあがる"	"在以凛為主的露營中
玩任務開始時
關係狀態稍微增加"	"In a camp where Rin is the main character,
At the start of the Play Mission,
Relationship a little bit increase"	"린가 메인인 캠핑에서
[놀다] 미션 시작 시에
[관계]가 약간 증가"
179027011	"なでしこがメインのキャンプで
あそぶミッションのはじめに
まんぞくがちょっとあがる"	"在以撫子為主的露營中
玩任務開始時
滿足狀態稍微增加"	"In a camp where Nadeshiko is the main character,
At the start of the Play Mission,
Satisfaction a little bit increase"	"나데시코가 메인인 캠핑에서
[놀다] 미션 시작 시에
[만족]이 약간 증가"
179028011	"リンがメインのキャンプで
あそぶミッションのはじめに
つながりがちょっとあがる"	"在以凛為主的露營中
玩任務開始時
關係狀態稍微增加"	"In a camp where Rin is the main character,
At the start of the Play Mission,
Relationship a little bit increase"	"린가 메인인 캠핑에서
[놀다] 미션 시작 시에
[관계]가 약간 증가"
179029011	"なでしこがメインのキャンプで
あそぶミッションのはじめに
つながりがちょっとあがる"	"在以撫子為主的露營中
玩任務開始時
關係狀態稍微增加"	"In a camp where Nadeshiko is the main character,
At the start of the Play Mission,
Relationship a little bit increase"	"나데시코가 메인인 캠핑에서
[놀다] 미션 시작 시에
[관계]가 약간 증가"
179030011	"林間のキャンプ場で
あそぶミッションのはじめに
つながりがちょっとあがる"	"在林間露營地
玩任務開始時
關係狀態稍微增加"	"At a forest campsite,
At the start of the Play Mission,
Relationship a little bit increase"	"임간 캠핑장에서
[놀다] 미션 시작 시에
[관계]가 약간 증가"
179031011	"林間のキャンプ場で
あそぶミッションのはじめに
つながりがちょっとあがる"	"在林間露營地
玩任務開始時
關係狀態稍微增加"	"At a forest campsite,
At the start of the Play Mission,
Relationship a little bit increase"	"임간 캠핑장에서
[놀다] 미션 시작 시에
[관계]가 약간 증가"
179032011	"なでしこがメインのキャンプで
りょうりミッションのとちゅうに
ぬくもりがほんのすこしあがる"	"在以撫子為主的露營中
料理任務途中時
溫暖狀態僅微微增加"	"In a camp where Nadeshiko is the main character,
At the en route of the Cooking Mission,
Warmth just a little bit increase"	"나데시코가 메인인 캠핑에서
[요리] 미션 도중 에
[따뜻함]이 조금 증가"
179033011	"リンがメインのキャンプで
くつろぐミッションのはじめに
いごこちがちょっとあがる"	"在以凛為主的露營中
放鬆任務開始時
舒適狀態稍微增加"	"In a camp where Rin is the main character,
At the start of the Relax Mission,
Coziness a little bit increase"	"린가 메인인 캠핑에서
[편히쉬다] 미션 시작 시에
[쾌적함]이 약간 증가"
179034011	"高原のキャンプ場で
あそぶミッションのとちゅうに
つながりがほんのすこしあがる"	"在高原露營地
玩任務途中時
關係狀態僅微微增加"	"At a highland campsite,
At the en route of the Play Mission,
Relationship just a little bit increase"	"고원 캠핑장에서
[놀다] 미션 도중 에
[관계]가 조금 증가"
179035011	"林間のキャンプ場で
くつろぐミッションのはじめに
いごこちがほんのわずかにあがる"	"在林間露營地
放鬆任務開始時
舒適狀態僅僅稍微增加"	"At a forest campsite,
At the start of the Relax Mission,
Coziness very little increase"	"임간 캠핑장에서
[편히쉬다] 미션 시작 시에
[쾌적함]이 아주 약간 증가"
179036011	"公園のキャンプ場で
くつろぐミッションのはじめに
いごこちがほんのわずかにあがる"	"在公園露營地
放鬆任務開始時
舒適狀態僅僅稍微增加"	"At a park campsite,
At the start of the Relax Mission,
Coziness very little increase"	"공원 캠핑장에서
[편히쉬다] 미션 시작 시에
[쾌적함]이 아주 약간 증가"
179037011	"水辺のキャンプ場で
くつろぐミッションのはじめに
いごこちがほんのわずかにあがる"	"在水邊露營地
放鬆任務開始時
舒適狀態僅僅稍微增加"	"At a waterfront campsite,
At the start of the Relax Mission,
Coziness very little increase"	"물가 캠핑장에서
[편히쉬다] 미션 시작 시에
[쾌적함]이 아주 약간 증가"
179038011	"あおいがメインのキャンプで
あそぶミッションのとちゅうに
ぬくもりがほんのすこしあがる"	"在以葵為主的露營中
玩任務途中時
溫暖狀態僅微微增加"	"In a camp where Aoi is the main character,
At the en route of the Play Mission,
Warmth just a little bit increase"	"아오이가 메인인 캠핑에서
[놀다] 미션 도중 에
[따뜻함]이 조금 증가"
179039011	"なでしこがメインのキャンプで
あそぶミッションのとちゅうに
ぬくもりがほんのすこしあがる"	"在以撫子為主的露營中
玩任務途中時
溫暖狀態僅微微增加"	"In a camp where Nadeshiko is the main character,
At the en route of the Play Mission,
Warmth just a little bit increase"	"나데시코가 메인인 캠핑에서
[놀다] 미션 도중 에
[따뜻함]이 조금 증가"
179040011	"恵那がメインのキャンプで
くつろぐミッションのはじめに
いごこちがちょっとあがる"	"在以惠那為主的露營中
放鬆任務開始時
舒適狀態稍微增加"	"In a camp where Ena is the main character,
At the start of the Relax Mission,
Coziness a little bit increase"	"에나가 메인인 캠핑에서
[편히쉬다] 미션 시작 시에
[쾌적함]이 약간 증가"
